imgs/img0.jpg;0-10;[-0.0010503   0.00019358  0.00020512  0.00045389  0.00112526  0.00342768  0.00262286  0.03141419 -0.01384663  0.08607001];0.01106156636808019;[-6.15542794e-04  6.76420652e-06  1.01463098e-05  8.45525816e-05 -8.79346848e-05  1.21755717e-04  4.05852391e-05  6.76420652e-06  3.04389294e-05  1.62340957e-04];-2.4012933162875337e-05
imgs/img0.jpg;1-11;[ 0.00019358  0.00020512  0.00045389  0.00112526  0.00342768  0.00262286  0.03141419 -0.01384663  0.08607001 -0.01048238];0.010118358208217526;[ 6.76420652e-06  1.01463098e-05  8.45525816e-05 -8.79346848e-05  1.21755717e-04  4.05852391e-05  6.76420652e-06  3.04389294e-05  1.62340957e-04  7.10241685e-05];4.464376306337385e-05
imgs/img0.jpg;2-12;[ 0.00020512  0.00045389  0.00112526  0.00342768  0.00262286  0.03141419 -0.01384663  0.08607001 -0.01048238  0.15533114];0.02563211421962499;[ 1.01463098e-05  8.45525816e-05 -8.79346848e-05  1.21755717e-04  4.05852391e-05  6.76420652e-06  3.04389294e-05  1.62340957e-04  7.10241685e-05  1.38666234e-04];5.783396578664341e-05
imgs/img0.jpg;3-13;[ 0.00045389  0.00112526  0.00342768  0.00262286  0.03141419 -0.01384663  0.08607001 -0.01048238  0.15533114  0.04592724];0.03020432607159156;[ 8.45525816e-05 -8.79346848e-05  1.21755717e-04  4.05852391e-05  6.76420652e-06  3.04389294e-05  1.62340957e-04  7.10241685e-05  1.38666234e-04  3.21299810e-04];8.894931580051001e-05
imgs/img0.jpg;4-14;[ 0.00112526  0.00342768  0.00262286  0.03141419 -0.01384663  0.08607001 -0.01048238  0.15533114  0.04592724  0.10176763];0.040335699728652606;[-8.79346848e-05  1.21755717e-04  4.05852391e-05  6.76420652e-06  3.04389294e-05  1.62340957e-04  7.10241685e-05  1.38666234e-04  3.21299810e-04  3.38210326e-04];0.00011431509026833607
imgs/img0.jpg;5-15;[ 0.00342768  0.00262286  0.03141419 -0.01384663  0.08607001 -0.01048238  0.15533114  0.04592724  0.10176763  0.51659552];0.09188272586334437;[1.21755717e-04 4.05852391e-05 6.76420652e-06 3.04389294e-05 1.62340957e-04 7.10241685e-05 1.38666234e-04 3.21299810e-04 3.38210326e-04 5.81721761e-04];0.00018128073486339689
imgs/img0.jpg;6-16;[ 0.00262286  0.03141419 -0.01384663  0.08607001 -0.01048238  0.15533114  0.04592724  0.10176763  0.51659552 -0.35074493];0.05646546540114768;[4.05852391e-05 6.76420652e-06 3.04389294e-05 1.62340957e-04 7.10241685e-05 1.38666234e-04 3.21299810e-04 3.38210326e-04 5.81721761e-04 8.79346848e-04];0.0002570398479406373
imgs/img0.jpg;7-17;[ 0.03141419 -0.01384663  0.08607001 -0.01048238  0.15533114  0.04592724  0.10176763  0.51659552 -0.35074493 -0.12363276];0.04383990338912404;[6.76420652e-06 3.04389294e-05 1.62340957e-04 7.10241685e-05 1.38666234e-04 3.21299810e-04 3.38210326e-04 5.81721761e-04 8.79346848e-04 1.38666234e-03];0.00039164755778323416
imgs/img0.jpg;8-18;[-0.01384663  0.08607001 -0.01048238  0.15533114  0.04592724  0.10176763  0.51659552 -0.35074493 -0.12363276  0.25030356];0.06572884042235956;[3.04389294e-05 1.62340957e-04 7.10241685e-05 1.38666234e-04 3.21299810e-04 3.38210326e-04 5.81721761e-04 8.79346848e-04 1.38666234e-03 1.76545790e-03];0.0005675169274268282
imgs/img0.jpg;9-19;[ 0.08607001 -0.01048238  0.15533114  0.04592724  0.10176763  0.51659552 -0.35074493 -0.12363276  0.25030356  0.22281378];0.08939488048028654;[1.62340957e-04 7.10241685e-05 1.38666234e-04 3.21299810e-04 3.38210326e-04 5.81721761e-04 8.79346848e-04 1.38666234e-03 1.76545790e-03 1.82971786e-03];0.0007474448209852742
imgs/img0.jpg;10-20;[-0.01048238  0.15533114  0.04592724  0.10176763  0.51659552 -0.35074493 -0.12363276  0.25030356  0.22281378  0.08031932];0.08881981181967508;[7.10241685e-05 1.38666234e-04 3.21299810e-04 3.38210326e-04 5.81721761e-04 8.79346848e-04 1.38666234e-03 1.76545790e-03 1.82971786e-03 6.66274343e-04];0.0007978381595946889
imgs/img0.jpg;11-21;[ 0.15533114  0.04592724  0.10176763  0.51659552 -0.35074493 -0.12363276  0.25030356  0.22281378  0.08031932 -0.25841268];0.0640267821691646;[0.00013867 0.0003213  0.00033821 0.00058172 0.00087935 0.00138666 0.00176546 0.00182972 0.00066627 0.00095714];0.0008864492650689611
imgs/img0.jpg;12-22;[ 0.04592724  0.10176763  0.51659552 -0.35074493 -0.12363276  0.25030356  0.22281378  0.08031932 -0.25841268 -0.27375608];0.021118060006161753;[0.0003213  0.00033821 0.00058172 0.00087935 0.00138666 0.00176546 0.00182972 0.00066627 0.00095714 0.0003788 ];0.0009104621982318364
imgs/img0.jpg;13-23;[ 0.10176763  0.51659552 -0.35074493 -0.12363276  0.25030356  0.22281378  0.08031932 -0.25841268 -0.27375608  0.03896315];0.020421651116774943;[0.00033821 0.00058172 0.00087935 0.00138666 0.00176546 0.00182972 0.00066627 0.00095714 0.0003788  0.00181619];0.0010599511624288912
imgs/img0.jpg;14-24;[ 0.51659552 -0.35074493 -0.12363276  0.25030356  0.22281378  0.08031932 -0.25841268 -0.27375608  0.03896315 -0.0860733 ];0.0016375576427868853;[0.00058172 0.00087935 0.00138666 0.00176546 0.00182972 0.00066627 0.00095714 0.0003788  0.00181619 0.00068657];0.0010947868260313724
imgs/img0.jpg;15-25;[-0.35074493 -0.12363276  0.25030356  0.22281378  0.08031932 -0.25841268 -0.27375608  0.03896315 -0.0860733  -0.0156935 ];-0.05159134456176655;[ 0.00087935  0.00138666  0.00176546  0.00182972  0.00066627  0.00095714  0.0003788   0.00181619  0.00068657 -0.00021307];0.0010153073993655175
